date,code,name,env,current_verdict,baseline_verdict,current_score,baseline_score,ret3,ret5,ret3_bucket,trend_structure,price_position,volume_behavior,previous_abnormal_move,macd_phase,signal,signal_type,daily_macd_phase_type,daily_macd_wave_index,daily_macd_wave_stage,daily_macd_rising_or_falling,daily_macd_bottom_divergence,daily_macd_top_divergence,weekly_macd_phase_type,weekly_macd_wave_index,weekly_macd_wave_stage,weekly_macd_bottom_divergence,weekly_macd_top_divergence,weekly_daily_combo_type,price_vs_90d_high,price_vs_90d_low,price_vs_90d_mid,midline_state,midline_breakout_volume_ratio,breakout_above_90d_mid_with_volume,pullback_confirm_vs_90d_mid,close_vs_ma25,close_vs_ma60,ma25_vs_ma60,ma25_slope_5d,ma60_slope_5d,support_stack_type,range_compression_20d,range_compression_40d,days_since_last_high,days_since_last_low,volume_ratio_5d,volume_ratio_10d,turnover_rate,turnover_rate_ratio_5d,daily_pct_chg,daily_macd_hist,daily_macd_hist_prev,daily_macd_hist_state,price_up_1d,turnover_up_1d,price_turnover_state,k_value,d_value,j_value,j_vs_k,j_vs_d,j_overheat,j_repair_from_low,bbi_bfq,close_vs_bbi,bbi_bias_state,bias1_bfq,bias2_bfq,bias3_bfq,bias_bucket,obv_bfq,obv_ratio_5d,obv_state
2026-03-04,001316.SZ,,weak,WATCH,WATCH,3.54,3.54,0.0,-1.54,D,3.0,3.0,3.0,5.0,2.53,B2,rebound,falling,4,修复,falling,False,False,rising,1,背离,False,True,rising:1|falling:4,-19.53,66.13,8.42,pullback_confirm,1.27,False,True,-2.47,16.38,19.33,3.77,3.14,close_above_ma60,0.25,0.12,13,89,1.27,1.33,5.04,1.27,7.32,-1.17,-1.35,green_or_zero,True,True,price_turnover_rise,25.89,19.04,39.58,13.7,20.55,False,True,51.49,-0.55,below_near,1.52,-2.1,-3.14,neutral,155.53,0.99,flat
2026-03-04,002112.SZ,,weak,WATCH,WATCH,3.43,3.43,18.79,14.57,A,3.0,4.0,1.0,5.0,2.09,B2,rebound,falling,2,修复,falling,False,False,rising,1,强势转分歧,False,True,rising:1|falling:2,-12.23,82.72,18.58,above_hold,1.22,False,False,-0.53,26.37,27.03,2.19,4.92,close_above_ma60,0.32,0.12,11,56,1.22,1.11,27.33,1.22,7.54,-0.49,-0.49,green_or_zero,True,True,price_turnover_rise,32.57,40.15,17.42,-15.16,-22.73,False,False,23.6,-1.46,below_near,-2.01,-3.89,-0.94,neutral,3811.16,1.0,flat
2026-03-04,002357.SZ,,weak,FAIL,FAIL,3.24,3.24,-2.06,-5.17,D,4.0,2.0,5.0,3.0,2.95,B2,rebound,rising,2,背离,rising,False,False,rising,3,强势,False,False,rising:3|rising:2,-3.02,69.74,23.43,above_hold,1.09,False,False,13.84,31.83,15.8,5.0,3.88,bull_stack,0.32,0.19,4,65,1.09,1.17,7.22,1.09,10.01,0.02,-0.0,red_expanding,True,True,price_turnover_rise,61.82,66.0,53.46,-8.36,-12.54,False,False,15.07,6.43,above_extended,3.26,6.27,13.5,positive,2014.81,1.0,flat
2026-03-04,002358.SZ,,weak,FAIL,FAIL,3.23,3.23,8.18,3.46,B,4.0,4.0,1.0,3.0,1.82,B2,trend_start,falling,10,强势,falling,False,False,rising,1,强势,False,False,rising:1|falling:10,-6.97,74.3,21.31,above_hold,1.2,False,False,10.39,30.88,18.56,5.61,4.49,bull_stack,0.28,0.16,4,89,1.2,1.17,15.61,1.2,7.56,-0.01,-0.0,green_or_zero,True,True,price_turnover_rise,60.49,69.43,42.62,-17.87,-26.8,False,False,8.4,3.31,above_extended,-0.8,3.23,10.22,neutral,2532.52,1.0,flat
2026-03-04,002440.SZ,,weak,WATCH,WATCH,3.49,3.49,-4.4,1.58,D,4.0,4.0,3.0,3.0,2.3,B2,trend_start,falling,4,背离,falling,False,False,rising,3,强势,False,False,rising:3|falling:4,-11.49,108.9,24.34,above_hold,1.23,False,False,13.03,47.93,30.88,11.43,6.6,bull_stack,0.18,0.09,4,65,1.23,1.26,16.03,1.23,8.41,-0.19,-0.17,green_or_zero,True,True,price_turnover_rise,39.85,53.89,11.79,-28.06,-42.1,False,False,14.34,1.55,above,-0.01,-1.41,11.63,neutral,4079.69,1.04,flat
2026-03-04,002569.SZ,,weak,FAIL,FAIL,2.97,2.97,3.71,11.14,C,3.0,3.0,1.0,3.0,2.29,B2,rebound,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-18.33,48.57,5.4,above_hold,1.89,False,False,-4.85,4.3,9.61,-1.22,1.76,close_above_ma60,0.45,0.22,29,89,1.89,2.12,2.93,1.89,3.94,-0.14,-0.15,green_or_zero,True,True,price_turnover_rise,32.49,34.9,27.69,-4.8,-7.2,False,False,13.69,-1.7,below_near,-1.68,-2.47,-4.82,neutral,277.6,1.0,flat
2026-03-04,002692.SZ,,weak,FAIL,FAIL,2.99,2.99,4.96,4.96,C,4.0,1.0,4.0,3.0,2.53,B2,rebound,falling,2,修复,falling,True,False,rising,3,强势,False,False,rising:3|falling:2,-3.42,14.14,4.63,pullback_confirm,1.29,False,True,0.7,4.68,3.96,0.36,0.84,bull_stack,0.77,0.42,25,65,1.29,1.49,3.01,1.29,4.24,-0.01,-0.02,green_or_zero,True,True,price_turnover_rise,56.0,60.45,47.09,-8.91,-13.37,False,False,5.6,0.85,above,0.06,0.62,0.74,neutral,2102.19,1.0,flat
2026-03-04,002923.SZ,,weak,WATCH,WATCH,3.51,3.51,2.2,3.69,C,4.0,4.0,3.0,3.0,2.53,B2,trend_start,falling,2,修复,falling,False,False,rising,5,分歧,False,False,rising:5|falling:2,-7.93,29.18,7.52,pullback_confirm,1.33,False,True,3.44,12.39,8.65,2.38,0.66,bull_stack,0.28,0.22,9,38,1.33,1.51,5.14,1.33,6.99,-0.17,-0.2,green_or_zero,True,True,price_turnover_rise,26.27,26.51,25.78,-0.49,-0.73,False,False,15.25,1.32,above,1.57,-0.84,3.01,neutral,860.87,1.0,flat
2026-03-04,002957.SZ,,weak,WATCH,WATCH,3.51,3.51,-12.02,-6.82,F,4.0,2.0,4.0,3.0,2.95,B3,rebound,rising,4,背离,rising,False,False,rising,3,强势转分歧,False,False,rising:3|rising:4,-5.54,62.98,19.6,above_hold,1.38,False,False,12.48,27.8,13.62,4.39,3.72,bull_stack,0.11,0.1,8,47,1.38,1.35,10.7,1.38,-4.64,0.06,0.08,red_contracting,False,False,mixed,58.66,55.56,64.84,6.19,9.28,False,False,29.14,3.64,above_extended,3.08,2.37,12.13,positive,1409.87,1.0,flat
2026-03-04,003043.SZ,,weak,WATCH,WATCH,3.67,3.67,-5.16,-5.51,E,4.0,4.0,5.0,3.0,2.75,B2,trend_start,rising,2,强势,rising,False,False,rising,0,强势,False,False,rising:0|rising:2,-1.18,31.96,13.01,above_hold,1.72,False,False,4.75,10.25,5.25,0.39,1.25,bull_stack,0.54,0.36,4,46,1.72,2.12,5.25,1.72,7.1,0.07,-0.02,red_expanding,True,True,price_turnover_rise,63.04,67.48,54.15,-8.89,-13.33,False,False,53.54,3.13,above_extended,1.5,2.97,4.82,neutral,248.1,1.0,flat
2026-03-04,300042.SZ,,weak,WATCH,WATCH,3.83,3.83,12.84,13.63,A,4.0,4.0,1.0,5.0,2.92,B2,trend_start,falling,2,修复,falling,True,False,rising,3,强势,False,False,rising:3|falling:2,-11.93,39.14,7.87,reclaim_volume,1.57,True,False,0.56,14.11,13.47,3.0,2.06,bull_stack,0.36,0.17,18,47,1.57,1.62,13.41,1.57,8.67,-0.3,-0.32,green_or_zero,True,True,price_turnover_rise,48.61,52.67,40.49,-8.12,-12.19,False,False,34.24,0.29,above,-0.71,0.11,0.22,neutral,2222.89,1.0,flat
2026-03-04,300215.SZ,,weak,FAIL,FAIL,3.07,3.07,9.69,6.89,B,4.0,2.0,4.0,3.0,2.29,B2,rebound,falling,2,修复,falling,False,False,rising,3,强势,False,False,rising:3|falling:2,-6.1,69.95,20.97,above_hold,1.23,False,False,6.61,23.43,15.78,3.69,2.68,bull_stack,0.39,0.2,5,89,1.23,1.19,15.27,1.23,6.83,-0.06,-0.06,green_or_zero,True,True,price_turnover_rise,47.19,53.44,34.71,-12.48,-18.72,False,False,9.75,2.66,above,0.35,2.35,6.44,neutral,3308.18,1.0,flat
2026-03-04,300222.SZ,,weak,WATCH,WATCH,3.63,3.63,10.06,8.59,A,4.0,1.0,5.0,5.0,2.53,B2,rebound,falling,0,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:0,-12.2,19.55,1.24,reclaim_volume,1.52,True,False,2.1,6.07,3.89,-0.33,0.65,bull_stack,0.69,0.45,84,47,1.52,1.88,7.18,1.52,6.53,-0.02,-0.04,green_or_zero,True,True,price_turnover_rise,50.47,56.88,37.64,-12.83,-19.25,False,False,11.99,2.03,above,1.09,1.4,2.21,neutral,5642.15,1.0,flat
2026-03-04,300227.SZ,,weak,FAIL,FAIL,3.13,3.13,-0.92,-1.38,D,4.0,2.0,4.0,3.0,2.53,B2,rebound,falling,2,修复,falling,False,False,rising,3,强势转分歧,False,False,rising:3|falling:2,-5.17,57.06,18.26,above_hold,1.46,False,False,3.81,21.96,17.49,3.88,3.3,bull_stack,0.49,0.22,2,47,1.46,1.81,12.12,1.46,8.5,-0.14,-0.16,green_or_zero,True,True,price_turnover_rise,44.71,50.13,33.89,-10.82,-16.24,False,False,12.79,1.78,above,0.96,0.6,3.36,neutral,3796.63,1.0,flat
2026-03-04,300265.SZ,,weak,WATCH,WATCH,3.61,3.61,14.88,10.35,A,4.0,4.0,4.0,3.0,2.92,B2,trend_start,falling,4,修复,falling,True,False,rising,3,分歧,False,False,rising:3|falling:4,-7.88,97.57,25.65,pullback_confirm,0.93,False,True,13.64,26.0,10.87,3.53,4.69,bull_stack,0.41,0.41,4,65,0.93,1.03,17.23,0.93,20.0,-0.07,-0.15,green_or_zero,True,True,price_turnover_rise,40.71,42.15,37.84,-2.87,-4.31,False,False,16.62,7.61,above_extended,5.43,5.89,13.0,positive,3763.66,0.99,flat
2026-03-04,300323.SZ,,weak,FAIL,FAIL,2.89,2.89,37.12,37.82,A,3.0,2.0,1.0,3.0,2.53,B2,rebound,falling,2,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:2,-7.68,18.12,3.64,above_hold,1.27,False,False,-0.31,3.77,4.09,0.09,0.92,close_above_ma60,0.57,0.34,21,65,1.27,1.51,5.55,1.27,5.17,-0.03,-0.04,green_or_zero,True,True,price_turnover_rise,45.33,48.29,39.42,-5.92,-8.88,False,False,8.5,0.44,above,-0.39,0.27,-0.36,neutral,6273.22,1.0,flat
2026-03-04,300423.SZ,,weak,WATCH,WATCH,3.95,3.95,10.77,9.07,A,4.0,4.0,4.0,5.0,2.61,B2,trend_start,rising,3,强势,rising,False,False,rising,1,背离,False,True,rising:1|rising:3,-8.32,38.15,10.22,pullback_confirm,1.1,False,True,8.11,11.85,3.46,1.61,2.22,bull_stack,0.38,0.38,3,64,1.1,1.51,15.4,1.1,7.39,0.04,0.03,red_expanding,True,True,price_turnover_rise,48.17,57.39,29.74,-18.43,-27.65,False,False,9.65,3.89,above_extended,1.78,3.91,7.98,neutral,1315.81,1.01,flat
2026-03-04,300427.SZ,,weak,FAIL,FAIL,2.97,2.97,11.8,7.72,A,3.0,3.0,3.0,3.0,2.29,B2,rebound,falling,4,修复,falling,False,False,rising,1,背离,False,True,rising:1|falling:4,-27.83,151.15,12.13,pullback_confirm,1.29,False,True,-4.42,3.43,8.22,-2.78,3.38,close_above_ma60,0.56,0.24,25,89,1.29,1.52,16.53,1.29,9.12,-0.14,-0.18,green_or_zero,True,True,price_turnover_rise,43.68,39.86,51.32,7.64,11.46,False,False,14.21,0.21,above,-0.02,0.44,-3.95,neutral,3738.56,1.01,flat
2026-03-04,300444.SZ,,weak,FAIL,FAIL,3.06,3.06,7.58,2.61,B,4.0,2.0,5.0,3.0,2.25,B2,rebound,falling,10,修复,falling,True,False,rising,1,强势,False,False,rising:1|falling:10,-3.82,121.81,34.18,above_hold,1.37,False,False,12.47,35.96,20.89,3.29,4.69,bull_stack,0.48,0.23,0,79,1.37,1.6,30.49,1.37,11.35,-0.02,-0.08,green_or_zero,True,True,price_turnover_rise,61.72,60.42,64.3,2.58,3.87,False,False,15.68,7.62,above_extended,4.99,8.73,12.24,positive,6255.01,1.01,flat
2026-03-04,300712.SZ,,weak,FAIL,FAIL,3.19,3.19,2.3,5.73,C,4.0,2.0,5.0,3.0,2.75,B2,rebound,rising,2,强势,rising,False,False,falling,4,金叉临近,False,False,falling:4|rising:2,-11.61,27.04,4.25,reclaim_volume,2.19,True,False,5.99,7.5,1.43,0.51,0.52,bull_stack,0.76,0.57,70,86,2.19,3.04,8.63,2.19,8.84,0.06,-0.05,red_expanding,True,True,price_turnover_rise,60.56,59.21,63.25,2.69,4.04,False,False,29.45,4.97,above_extended,4.13,5.0,5.94,positive,833.36,1.01,flat
2026-03-04,300713.SZ,,weak,FAIL,FAIL,3.29,3.29,0.41,1.86,C,4.0,3.0,5.0,3.0,2.61,B2,trend_start,rising,1,强势,rising,False,False,rising,2,背离,False,False,rising:2|rising:1,-5.37,18.04,5.04,reclaim_volume,2.21,True,True,7.09,9.21,1.98,0.26,0.51,bull_stack,0.4,0.4,71,47,2.21,2.96,17.09,2.21,5.96,0.11,0.06,red_expanding,True,True,price_turnover_rise,63.6,67.97,54.86,-8.74,-13.11,False,False,18.39,5.3,above_extended,4.28,5.56,7.22,positive,1010.12,1.01,flat
2026-03-04,300747.SZ,,weak,WATCH,WATCH,3.45,3.45,-0.87,1.28,D,4.0,3.0,3.0,3.0,3.25,B2,trend_start,falling,4,金叉临近,falling,True,False,rising,2,背离,False,False,rising:2|falling:4,-12.98,36.45,6.27,reclaim_volume,1.33,True,False,2.05,8.52,6.34,-1.1,2.13,bull_stack,0.93,0.36,31,65,1.33,1.97,9.51,1.33,7.79,-0.0,-0.06,green_or_zero,True,True,price_turnover_rise,50.8,51.35,49.69,-1.11,-1.66,False,False,31.41,2.25,above,1.05,2.66,2.21,neutral,943.21,1.03,flat
2026-03-04,300849.SZ,,weak,FAIL,FAIL,3.23,3.23,0.34,2.67,C,4.0,4.0,1.0,3.0,1.82,B2,trend_start,falling,10,背离,falling,False,False,rising,1,强势转分歧,False,False,rising:1|falling:10,-12.3,52.55,11.38,above_hold,1.42,False,False,2.99,15.17,11.82,2.99,2.63,bull_stack,0.37,0.21,7,88,1.42,1.09,5.09,1.42,4.46,-0.19,-0.15,green_or_zero,True,True,price_turnover_rise,35.38,47.36,11.43,-23.96,-35.94,False,False,20.7,-0.42,below_near,-1.54,-2.9,2.72,neutral,319.43,1.0,flat
2026-03-04,300880.SZ,,weak,WATCH,WATCH,3.67,3.67,19.6,11.93,A,4.0,4.0,5.0,3.0,2.75,B2,trend_start,rising,2,强势,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:2,0.0,36.59,15.46,reclaim_volume,3.26,True,False,18.3,23.08,4.04,0.85,0.94,bull_stack,0.83,0.64,0,47,3.26,4.77,14.17,3.26,20.0,0.22,-0.0,red_expanding,True,True,price_turnover_rise,68.03,64.35,75.39,7.36,11.04,False,False,20.18,15.06,above_extended,13.61,16.65,18.32,high_positive,533.73,1.03,flat
2026-03-04,300899.SZ,,weak,FAIL,FAIL,3.29,3.29,1.29,9.28,C,4.0,3.0,5.0,3.0,2.61,B2,trend_start,rising,5,强势,rising,False,False,rising,2,背离,False,False,rising:2|rising:5,-13.67,45.33,8.32,reclaim_volume,1.57,True,False,12.57,16.21,3.24,0.92,1.13,bull_stack,0.3,0.28,2,82,1.57,2.12,5.32,1.57,8.42,0.43,0.31,red_expanding,True,True,price_turnover_rise,50.96,60.45,31.98,-18.98,-28.48,False,False,36.62,7.95,above_extended,5.63,9.93,12.65,positive,162.74,1.0,flat
2026-03-04,301045.SZ,,weak,FAIL,FAIL,3.13,3.13,15.21,24.13,A,4.0,2.0,1.0,3.0,2.53,B2,rebound,falling,4,强势,falling,False,False,rising,3,强势转分歧,False,False,rising:3|falling:4,-4.24,64.73,21.12,above_hold,1.59,False,False,5.33,24.45,18.15,3.49,3.34,bull_stack,0.52,0.17,2,89,1.59,1.91,9.92,1.59,4.18,-0.2,-0.17,green_or_zero,True,True,price_turnover_rise,58.75,67.18,41.89,-16.86,-25.29,False,False,40.65,1.24,above,-0.56,1.12,5.05,neutral,179.61,1.03,flat
2026-03-04,301105.SZ,,weak,WATCH,WATCH,3.58,3.58,3.43,5.09,C,4.0,4.0,4.0,3.0,2.53,B2,trend_start,falling,4,修复,falling,True,False,rising,5,背离,False,True,rising:5|falling:4,-5.91,24.36,7.13,pullback_confirm,1.17,False,True,2.2,7.73,5.41,0.16,1.32,bull_stack,0.48,0.29,28,47,1.17,1.4,5.88,1.17,3.88,-0.09,-0.13,green_or_zero,True,True,price_turnover_rise,53.02,54.12,50.81,-2.21,-3.31,False,False,52.57,1.36,above,0.57,1.09,2.15,neutral,47.7,0.99,flat
2026-03-04,301129.SZ,,weak,FAIL,FAIL,3.19,3.19,2.36,0.82,C,4.0,2.0,5.0,3.0,2.75,B2,rebound,rising,2,背离,rising,False,False,rising,0,背离,False,False,rising:0|rising:2,0.0,29.22,12.75,reclaim_volume,2.46,True,False,10.2,15.03,4.38,0.02,0.55,bull_stack,1.0,0.95,0,47,2.46,3.24,10.24,2.46,19.99,0.0,-0.23,red_expanding,True,True,price_turnover_rise,54.18,52.21,58.12,3.95,5.92,False,False,26.59,9.93,above_extended,9.65,9.18,10.15,high_positive,148.84,1.02,flat
2026-03-04,301180.SZ,,weak,FAIL,FAIL,3.24,3.24,-0.47,1.14,D,4.0,2.0,5.0,3.0,2.97,B2,rebound,falling,2,金叉临近,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-3.78,35.15,12.41,above_hold,1.9,False,False,5.57,9.85,4.06,0.3,0.8,bull_stack,0.63,0.56,0,89,1.9,2.68,10.55,1.9,7.33,-0.0,-0.08,green_or_zero,True,True,price_turnover_rise,50.52,48.86,53.83,3.32,4.97,False,False,18.38,5.25,above_extended,4.71,5.19,5.67,positive,180.28,1.11,rising
2026-03-04,301237.SZ,,weak,FAIL,FAIL,3.03,3.03,3.69,5.56,C,3.0,3.0,1.0,3.0,2.53,B2,rebound,falling,4,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:4,-18.64,44.53,4.11,pullback_confirm,1.05,False,True,-4.63,5.1,10.21,-1.93,1.97,close_above_ma60,0.41,0.15,28,73,1.05,1.06,1.59,1.05,3.83,-0.68,-0.69,green_or_zero,True,True,price_turnover_rise,35.33,42.5,20.99,-14.34,-21.51,False,False,62.0,-1.75,below_near,-2.17,-2.88,-4.45,neutral,81.91,1.0,flat
2026-03-04,301308.SZ,,weak,WATCH,WATCH,3.47,3.47,9.31,7.48,B,3.0,4.0,3.0,5.0,1.63,B2,rebound,idle,0,等待启动,neutral,False,False,falling,2,强势,False,False,falling:2|idle:0,-22.37,75.98,7.74,reclaim_volume,2.02,True,True,-4.12,4.79,9.3,-2.34,1.31,close_above_ma60,0.2,0.16,18,89,2.02,2.17,9.78,2.02,14.87,-2.97,-4.93,green_or_zero,True,True,price_turnover_rise,40.5,35.79,49.9,9.41,14.11,False,True,291.92,3.45,above_extended,4.31,3.29,-3.72,positive,830.52,1.01,flat
2026-03-04,301313.SZ,,weak,FAIL,FAIL,3.21,3.21,1.64,1.36,C,4.0,3.0,3.0,3.0,2.29,B2,trend_start,falling,2,修复,falling,False,False,rising,3,强势,False,False,rising:3|falling:2,-12.9,35.56,6.06,reclaim_volume,1.68,True,False,0.6,9.95,9.29,1.43,0.7,bull_stack,0.59,0.27,20,89,1.68,1.27,9.73,1.68,7.28,-0.31,-0.32,green_or_zero,True,True,price_turnover_rise,39.4,47.22,23.77,-15.64,-23.46,False,False,32.44,-0.13,below_near,-0.75,-2.25,0.21,neutral,559.83,1.0,flat
2026-03-04,301321.SZ,,weak,FAIL,FAIL,2.97,2.97,8.69,6.85,B,3.0,3.0,1.0,3.0,2.29,B2,rebound,falling,2,修复,falling,False,False,rising,3,背离,False,True,rising:3|falling:2,-17.95,42.46,4.13,pullback_confirm,1.1,False,True,-6.73,4.23,11.75,-0.48,2.46,close_above_ma60,0.19,0.13,12,65,1.1,0.87,4.22,1.1,4.7,-0.44,-0.46,green_or_zero,True,True,price_turnover_rise,17.95,21.23,11.38,-6.56,-9.85,False,False,21.92,-3.42,below_deep,-1.95,-5.29,-7.02,neutral,250.11,1.0,flat
2026-03-04,301386.SZ,,weak,WATCH,WATCH,3.44,3.44,5.0,6.24,B,4.0,4.0,1.0,3.0,2.53,B2,trend_start,falling,2,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:2,-7.31,21.09,5.0,pullback_confirm,1.2,False,True,1.28,7.46,6.1,0.84,1.25,bull_stack,0.43,0.23,75,47,1.2,1.41,11.14,1.2,4.07,-0.1,-0.12,green_or_zero,True,True,price_turnover_rise,47.73,48.81,45.58,-2.15,-3.22,False,False,27.18,0.76,above,-0.17,0.67,1.27,neutral,250.47,1.0,flat
2026-03-04,301668.SZ,,weak,FAIL,FAIL,3.25,3.25,9.17,5.0,B,3.0,1.0,5.0,5.0,2.75,B2,rebound,rising,2,分歧,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:2,-24.58,15.95,-8.61,below_midline,1.48,False,False,3.14,5.51,2.3,-0.67,0.54,bull_stack,0.7,0.24,86,37,1.48,1.8,13.36,1.48,4.55,0.13,0.05,red_expanding,True,True,price_turnover_rise,65.19,65.36,64.85,-0.34,-0.51,False,False,53.54,2.66,above,1.6,3.01,3.34,neutral,26.96,1.0,flat
2026-03-04,601096.SH,,weak,WATCH,WATCH,3.51,3.51,12.42,9.87,A,4.0,4.0,3.0,3.0,2.53,B2,trend_start,falling,2,修复,falling,False,False,rising,0,强势,False,False,rising:0|falling:2,-10.29,54.3,13.46,pullback_confirm,1.17,False,True,8.55,27.62,17.57,4.93,3.68,bull_stack,0.36,0.19,4,60,1.17,1.39,10.02,1.17,9.98,-0.04,-0.04,green_or_zero,True,True,price_turnover_rise,38.79,45.65,25.05,-13.73,-20.6,False,False,6.08,3.35,above_extended,0.56,2.92,8.07,neutral,1635.02,1.0,flat
2026-03-04,603698.SH,,weak,FAIL,FAIL,3.27,3.27,-3.22,-5.75,D,4.0,3.0,3.0,3.0,2.53,B2,trend_start,falling,2,修复,falling,True,False,rising,3,背离,False,True,rising:3|falling:2,-25.68,101.63,8.61,above_hold,0.86,False,False,0.21,6.67,6.44,-1.69,4.36,bull_stack,0.3,0.17,31,65,0.86,0.71,4.55,0.86,4.56,-0.27,-0.38,green_or_zero,True,True,price_turnover_rise,35.83,30.44,46.6,10.78,16.17,False,True,35.69,0.78,above,2.63,-0.31,0.1,neutral,2167.64,1.01,flat
2026-03-04,688176.SH,,weak,WATCH,WATCH,3.6,3.6,29.19,22.53,A,4.0,4.0,3.0,3.0,1.83,B2,trend_start,idle,0,等待启动,neutral,False,False,rising,2,背离,False,False,rising:2|idle:0,-7.82,43.89,12.37,reclaim_volume,2.57,True,True,8.04,15.83,7.21,-1.36,1.48,bull_stack,0.43,0.4,20,64,2.57,3.93,9.57,2.57,20.02,0.02,-0.12,red_expanding,True,True,price_turnover_rise,52.4,34.65,87.89,35.49,53.23,False,False,12.22,11.87,above_extended,12.56,13.01,8.31,high_positive,321.26,1.07,rising
2026-03-04,688190.SH,,weak,FAIL,FAIL,3.19,3.19,7.4,4.0,B,4.0,2.0,4.0,3.0,2.75,B2,rebound,rising,0,分歧,rising,False,False,rising,4,背离,False,False,rising:4|rising:0,-13.56,20.65,0.72,above_hold,1.26,False,False,5.33,9.19,3.67,1.17,1.06,bull_stack,0.33,0.33,75,52,1.26,1.24,2.26,1.26,5.99,0.3,0.31,red_contracting,True,True,price_turnover_rise,48.95,57.06,32.72,-16.22,-24.33,False,False,109.7,2.28,above,0.32,1.37,5.41,neutral,16.0,0.99,flat
2026-03-04,688662.SH,,weak,WATCH,WATCH,3.78,3.78,0.49,13.02,C,4.0,4.0,5.0,3.0,2.61,B2,trend_start,rising,5,背离,rising,False,True,rising,2,背离,False,False,rising:2|rising:5,-6.27,66.67,19.98,above_hold,1.74,False,False,11.72,16.59,4.36,0.81,3.06,bull_stack,0.56,0.49,33,65,1.74,1.99,12.57,1.74,11.66,0.29,0.07,red_expanding,True,True,price_turnover_rise,57.04,60.73,49.67,-7.37,-11.06,False,False,57.79,7.03,above_extended,5.16,6.61,11.66,positive,156.44,1.03,flat
2026-03-04,920062.BJ,,weak,WATCH,WATCH,3.83,3.83,9.51,6.04,B,4.0,3.0,4.0,5.0,2.53,B2,trend_start,falling,2,修复,falling,True,False,rising,1,背离,False,True,rising:1|falling:2,-14.5,28.48,2.68,reclaim_volume,1.54,True,False,2.05,10.01,7.81,-0.12,1.46,bull_stack,0.52,0.24,77,52,1.54,1.52,12.54,1.54,6.33,-0.05,-0.06,green_or_zero,True,True,price_turnover_rise,43.27,50.21,29.39,-13.88,-20.83,False,False,11.92,1.42,above,-0.21,0.74,2.07,neutral,646.15,1.0,flat
2026-03-04,920068.BJ,,weak,WATCH,WATCH,3.49,3.49,-2.56,2.37,D,4.0,3.0,4.0,3.0,2.75,B2,trend_start,rising,0,强势,rising,False,False,idle,0,等待启动,False,False,idle:0|rising:0,-9.29,30.5,7.03,pullback_confirm,0.74,False,True,7.88,10.69,2.61,1.57,1.92,bull_stack,0.29,0.29,3,64,0.74,0.86,9.21,0.74,6.6,0.18,0.17,red_expanding,True,True,price_turnover_rise,53.66,59.08,42.82,-10.84,-16.26,False,False,20.61,4.23,above_extended,1.16,5.51,7.68,neutral,124.2,1.0,flat
2026-03-05,000045.SZ,,weak,WATCH,WATCH,3.61,3.61,-1.14,-0.45,D,4.0,1.0,5.0,5.0,2.29,B2,rebound,falling,2,修复,falling,False,False,rising,2,背离,False,False,rising:2|falling:2,-13.78,15.38,-1.31,below_midline,1.45,False,False,2.24,5.53,3.21,0.04,0.08,bull_stack,0.66,0.5,87,48,1.45,1.63,3.34,1.45,10.0,-0.06,-0.12,green_or_zero,True,True,price_turnover_rise,47.17,47.79,45.94,-1.23,-1.85,False,False,12.75,3.51,above_extended,3.45,1.91,2.36,positive,4669.14,1.0,flat
2026-03-05,000050.SZ,,weak,FAIL,FAIL,2.89,2.89,-3.2,-1.55,D,3.0,2.0,4.0,3.0,2.53,B2,rebound,falling,2,修复,falling,True,False,rising,2,背离,False,False,rising:2|falling:2,-8.92,12.27,0.57,reclaim_volume,1.36,True,True,-0.94,1.91,2.88,-0.99,0.59,close_above_ma60,0.34,0.26,23,65,1.36,1.57,2.02,1.36,5.43,-0.03,-0.04,green_or_zero,True,True,price_turnover_rise,42.78,52.95,22.43,-20.35,-30.52,False,False,9.64,0.61,above,-0.43,-0.47,-0.74,neutral,10801.6,1.0,flat
2026-03-05,000338.SZ,,weak,FAIL,FAIL,3.08,3.08,-0.32,-9.71,D,4.0,2.0,4.0,3.0,2.33,B2,rebound,falling,6,修复,falling,False,False,rising,1,强势,False,False,rising:1|falling:6,-7.55,99.5,26.35,above_hold,1.07,False,False,8.88,30.94,20.26,4.66,4.15,bull_stack,0.12,0.05,6,84,1.07,0.99,3.13,1.07,5.64,-0.2,-0.22,green_or_zero,True,True,price_turnover_rise,40.8,52.07,18.27,-22.53,-33.8,False,False,27.04,3.21,above_extended,1.13,1.51,8.3,neutral,13461.38,1.0,flat
